request_id,user_id,decision,safe_amount,requested_amount,currency,payment_method,payment_option_id,payment_plan,earliest_safe_date,spending_changes,reasons,warnings,confidence
request_214,user_214,affordable_now,69750.0,69750.0,INR,,,,2024-12-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_215,user_215,affordable_now,29986.0,29986.0,ZAR,,,,2025-05-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_216,user_216,not_affordable,1166.8000000000002,3332.4,USD,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.', 'Consider stopping non-essential spending in streaming.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_217,user_217,affordable_later,37180.0,37180.0,ZAR,,,,2024-03-15,[],"['The purchase is not safely affordable under the current cash position.', 'Waiting until the identified future date provides a safer cash position.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_218,user_218,affordable_later,61142000.0,61142000.0,IDR,,,,2025-08-15,[],"['The purchase is not safely affordable under the current cash position.', 'Waiting until the identified future date provides a safer cash position.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_219,user_219,affordable_now,1673.1,1673.1,EUR,,,,2026-04-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_220,user_220,not_affordable,387.31999999999994,3118.5,EUR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in entertainment.', 'Consider stopping non-essential spending in gym.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_221,user_221,affordable_now,109800.0,109800.0,INR,,,,2025-11-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_222,user_222,affordable_now,34078.0,34078.0,ZAR,,,,2026-01-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_223,user_223,affordable_now,898.7,898.7,EUR,,,,2024-09-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_224,user_224,affordable_now,10327000.0,10327000.0,IDR,,,,2025-02-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_225,user_225,not_affordable,18120459.6,22059000.0,IDR,,,,,"['Consider reducing spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_226,user_226,affordable_now,157000.0,157000.0,INR,,,,2024-12-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_227,user_227,not_affordable,42755.0,259700.0,INR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in entertainment.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_228,user_228,not_affordable,10557350.0,63327000.0,IDR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_229,user_229,not_affordable,727.52,1526.8,EUR,,,,,"['Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_230,user_230,affordable_now,3537.6,3537.6,EUR,,,,2025-08-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_231,user_231,affordable_now,35706.0,35706.0,ZAR,,,,2026-01-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_232,user_232,not_affordable,1869.3999999999996,1970.1,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_233,user_233,affordable_now,6241000.0,6241000.0,IDR,,,,2025-11-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_234,user_234,not_affordable,574.25,1213.3,EUR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.', 'Consider stopping non-essential spending in streaming.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_235,user_235,affordable_now,967.2,967.2,USD,,,,2024-09-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_236,user_236,not_affordable,14404850.0,52383000.0,IDR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_237,user_237,affordable_now,23826000.0,23826000.0,IDR,,,,2026-04-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_238,user_238,affordable_now,663.6,663.6,USD,,,,2024-12-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_239,user_239,affordable_now,642.0,642.0,USD,,,,2025-05-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_240,user_240,not_affordable,39920.0,101200.0,INR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_241,user_241,affordable_now,21052000.0,21052000.0,IDR,,,,2024-03-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_242,user_242,not_affordable,437.4000000000001,1966.8,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.', 'Consider stopping non-essential spending in delivery_membership.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_243,user_243,affordable_now,17468.0,17468.0,ZAR,,,,2026-07-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_244,user_244,affordable_now,49918.0,49918.0,ZAR,,,,2024-06-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_245,user_245,not_affordable,65760.0,128500.0,INR,,,,,['Consider reducing spending in dining.'],"['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_246,user_246,affordable_now,64086.0,64086.0,ZAR,,,,2026-04-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_247,user_247,affordable_now,1059.3,1059.3,EUR,,,,2024-09-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_248,user_248,not_affordable,1507.3600000000001,1965.6,USD,,,,,"['Consider reducing spending in shopping.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_249,user_249,not_affordable,342.4,643.2,USD,,,,,"['Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_250,user_250,not_affordable,28820.0,124278.0,ZAR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_251,user_251,affordable_now,1513.6,1513.6,EUR,,,,2025-05-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_252,user_252,not_affordable,10098500.0,28082000.0,IDR,,,,,"['Consider reducing spending in streaming.', 'Consider stopping non-essential spending in streaming.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_253,user_253,not_affordable,2143.5699999999997,2840.2,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_254,user_254,not_affordable,1759.6000000000004,3535.2,USD,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in entertainment.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_255,user_255,affordable_now,3345000.0,3345000.0,IDR,,,,2026-04-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_256,user_256,affordable_now,218700.0,218700.0,INR,,,,2024-06-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_257,user_257,affordable_later,1352.4,1352.4,USD,,,,2025-11-15,[],"['The purchase is not safely affordable under the current cash position.', 'Waiting until the identified future date provides a safer cash position.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_258,user_258,affordable_now,1113.6,1113.6,USD,,,,2026-01-07,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_259,user_259,not_affordable,627.3,935.0,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_260,user_260,not_affordable,15059400.0,52079000.0,IDR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in shopping.', 'Consider reducing spending in entertainment.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_261,user_261,affordable_now,1830.4,1830.4,EUR,,,,2026-07-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_262,user_262,affordable_now,9236000.0,9236000.0,IDR,,,,2024-12-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_263,user_263,not_affordable,14718.0,51546.0,ZAR,,,,,"['Consider reducing spending in shopping.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_264,user_264,not_affordable,39795.0,111300.0,INR,,,,,"['Consider reducing spending in shopping.', 'Consider stopping non-essential spending in streaming.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_265,user_265,affordable_now,45970.0,45970.0,INR,,,,2024-03-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_266,user_266,affordable_now,935.0,935.0,EUR,,,,2025-08-03,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_267,user_267,affordable_now,1925.0,1925.0,EUR,,,,2026-01-05,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_268,user_268,not_affordable,1512.52,2426.6,EUR,,,,,"['Consider reducing spending in dining.', 'Consider stopping non-essential spending in music_subscription.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_269,user_269,affordable_now,15490.0,15490.0,ZAR,,,,2025-11-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_270,user_270,not_affordable,535.4000000000001,3028.8,USD,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_271,user_271,not_affordable,84760.0,91300.0,INR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.', 'Consider reducing spending in shopping.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_272,user_272,not_affordable,8815924.0,13585000.0,IDR,,,,,"['Consider reducing spending in entertainment.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_273,user_273,not_affordable,13372200.0,15861000.0,IDR,,,,,"['Consider reducing spending in dining.', 'Consider reducing spending in streaming.', 'Consider stopping non-essential spending in streaming.', 'Consider stopping non-essential spending in cloud_storage.']","['The requested amount cannot be safely supported by the current financial position.', 'Available payment plans do not provide a safe solution.']",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_274,user_274,affordable_now,2713.7,2713.7,EUR,,,,2024-12-04,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
request_275,user_275,affordable_now,15884000.0,15884000.0,IDR,,,,2025-05-06,[],"['The requested purchase fits within the current available balance.', 'The purchase preserves the required minimum financial reserve.', ""The 90-day forecast remains above the user's safety floor.""]",['No supplied payment option is both user-accepted and safe under the 90-day cash-flow forecast.'],0.95
